"Site_initials","Climate profile","Temp_continuous","Proportion_continuous"
"V","Cold stable",44.9,0
"V","Cold stable",45,0
"V","Cold stable",45.1,0
"V","Cold stable",45.2,0
"V","Cold stable",45.3,0
"V","Cold stable",45.4,0
"V","Cold stable",45.5,0
"V","Cold stable",45.6,0
"V","Cold stable",45.7,0
"V","Cold stable",45.8,0
"V","Cold stable",45.9,0
"V","Cold stable",46,0
"V","Cold stable",46.1,0
"V","Cold stable",46.2,0
"V","Cold stable",46.3,0
"V","Cold stable",46.4,0
"V","Cold stable",46.5,0
"V","Cold stable",46.6,0
"V","Cold stable",46.7,0
"V","Cold stable",46.8,0
"V","Cold stable",46.9,0
"V","Cold stable",47,0
"V","Cold stable",47.1,0
"V","Cold stable",47.2,0
"V","Cold stable",47.3,0
"V","Cold stable",47.4,0
"V","Cold stable",47.5,0
"V","Cold stable",47.6,0
"V","Cold stable",47.7,0
"V","Cold stable",47.8,0
"V","Cold stable",47.9,0
"V","Cold stable",48,0
"V","Cold stable",48.1,0
"V","Cold stable",48.2,0
"V","Cold stable",48.3,0
"V","Cold stable",48.4,0
"V","Cold stable",48.5,0
"V","Cold stable",48.6,0
"V","Cold stable",48.7,0
"V","Cold stable",48.8,0
"V","Cold stable",48.9,0
"V","Cold stable",49,0
"V","Cold stable",49.1,0
"V","Cold stable",49.2,0
"V","Cold stable",49.3,0
"V","Cold stable",49.4,0
"V","Cold stable",49.5,0
"V","Cold stable",49.6,0
"V","Cold stable",49.7,0
"V","Cold stable",49.8,0
"V","Cold stable",49.9,0
"V","Cold stable",50,0
"V","Cold stable",50.1,0
"V","Cold stable",50.2,0
"V","Cold stable",50.3,0
"V","Cold stable",50.4,0
"V","Cold stable",50.5,0
"V","Cold stable",50.6,0
"V","Cold stable",50.7,0
"V","Cold stable",50.8,0
"V","Cold stable",50.9,0
"V","Cold stable",51,0
"V","Cold stable",51.1,0
"V","Cold stable",51.2,0
"V","Cold stable",51.3,0
"V","Cold stable",51.4,0
"V","Cold stable",51.5,0
"V","Cold stable",51.6,0
"V","Cold stable",51.7,0
"V","Cold stable",51.8,0
"V","Cold stable",51.9,0
"V","Cold stable",52,0
"V","Cold stable",52.1,0
"V","Cold stable",52.2,0
"V","Cold stable",52.3,0
"V","Cold stable",52.4,0
"V","Cold stable",52.5,0
"V","Cold stable",52.6,0
"V","Cold stable",52.7,0
"V","Cold stable",52.8,0
"V","Cold stable",52.9,0
"V","Cold stable",53,0
"V","Cold stable",53.1,0
"V","Cold stable",53.2,0
"V","Cold stable",53.3,0
"V","Cold stable",53.4,0
"V","Cold stable",53.5,0
"V","Cold stable",53.6,0
"V","Cold stable",53.7,0
"V","Cold stable",53.8,0
"V","Cold stable",53.9,0
"V","Cold stable",54,0
"V","Cold stable",54.1,0
"V","Cold stable",54.2,0
"V","Cold stable",54.3,0
"V","Cold stable",54.4,0
"V","Cold stable",54.5,0
"V","Cold stable",54.6,0
"V","Cold stable",54.7,0
"V","Cold stable",54.8,0
"V","Cold stable",54.9,0
"V","Cold stable",55,0
"V","Cold stable",55.1,0
"V","Cold stable",55.2,0
"V","Cold stable",55.3,0
"V","Cold stable",55.4,0
"V","Cold stable",55.5,0
"V","Cold stable",55.6,0
"V","Cold stable",55.7,0
"V","Cold stable",55.8,0
"V","Cold stable",55.9,0
"V","Cold stable",56,0
"V","Cold stable",56.1,0
"V","Cold stable",56.2,0
"V","Cold stable",56.3,0
"V","Cold stable",56.4,0
"V","Cold stable",56.5,0
"V","Cold stable",56.6,0
"V","Cold stable",56.7,0
"V","Cold stable",56.8,0
"V","Cold stable",56.9,0
"V","Cold stable",57,0
"V","Cold stable",57.1,0
"V","Cold stable",57.2,0
"V","Cold stable",57.3,0
"V","Cold stable",57.4,0
"V","Cold stable",57.5,0
"V","Cold stable",57.6,0
"V","Cold stable",57.7,0
"V","Cold stable",57.8,0
"V","Cold stable",57.9,0
"V","Cold stable",58,0
"V","Cold stable",58.1,0
"V","Cold stable",58.2,0
"V","Cold stable",58.3,0
"V","Cold stable",58.4,0
"V","Cold stable",58.5,0
"V","Cold stable",58.6,0
"V","Cold stable",58.7,0
"V","Cold stable",58.8,0
"V","Cold stable",58.9,0
"V","Cold stable",59,0
"V","Cold stable",59.1,0
"V","Cold stable",59.2,0
"V","Cold stable",59.3,0
"V","Cold stable",59.4,0
"V","Cold stable",59.5,0
"V","Cold stable",59.6,0
"V","Cold stable",59.7,0
"V","Cold stable",59.8,0
"V","Cold stable",59.9,0
"V","Cold stable",60,0
"V","Cold stable",60.1,0
"V","Cold stable",60.2,0
"V","Cold stable",60.3,0
"V","Cold stable",60.4,0
"V","Cold stable",60.5,0
"V","Cold stable",60.6,0
"V","Cold stable",60.7,0
"V","Cold stable",60.8,0
"V","Cold stable",60.9,0
"V","Cold stable",61,0
"V","Cold stable",61.1,0
"V","Cold stable",61.2,0
"V","Cold stable",61.3,0
"V","Cold stable",61.4,0
"V","Cold stable",61.5,0
"V","Cold stable",61.6,0
"V","Cold stable",61.7,0
"V","Cold stable",61.8,0
"V","Cold stable",61.9,0
"V","Cold stable",62,0
"V","Cold stable",62.1,0
"V","Cold stable",62.2,0
"V","Cold stable",62.3,0
"V","Cold stable",62.4,0
"V","Cold stable",62.5,0
"W","Cold variable",-5,0.0584648385126706
"W","Cold variable",-4.9,0.0628752897711661
"W","Cold variable",-4.8,0.0672425949139387
"W","Cold variable",-4.7,0.0715668052363921
"W","Cold variable",-4.6,0.0758479720339298
"W","Cold variable",-4.5,0.0800861466019555
"W","Cold variable",-4.4,0.0842813802358728
"W","Cold variable",-4.3,0.0884337242310853
"W","Cold variable",-4.2,0.0925432298829967
"W","Cold variable",-4.1,0.0966099484870105
"W","Cold variable",-4,0.10063393133853
"W","Cold variable",-3.9,0.10461522973296
"W","Cold variable",-3.8,0.108553894965703
"W","Cold variable",-3.7,0.112449978332162
"W","Cold variable",-3.6,0.116303531127742
"W","Cold variable",-3.5,0.120114604647847
"W","Cold variable",-3.4,0.123883250187879
"W","Cold variable",-3.3,0.127609519043242
"W","Cold variable",-3.2,0.131293462509341
"W","Cold variable",-3.1,0.134935131881578
"W","Cold variable",-3,0.138534578455357
"W","Cold variable",-2.9,0.142091853526082
"W","Cold variable",-2.8,0.145607008389156
"W","Cold variable",-2.7,0.149080094339984
"W","Cold variable",-2.6,0.152511162673968
"W","Cold variable",-2.5,0.155900264686513
"W","Cold variable",-2.4,0.159246581550259
"W","Cold variable",-2.3,0.162549323582033
"W","Cold variable",-2.2,0.165808585793514
"W","Cold variable",-2.1,0.169024463196381
"W","Cold variable",-2,0.172197050802312
"W","Cold variable",-1.9,0.175326443622988
"W","Cold variable",-1.8,0.178412736670087
"W","Cold variable",-1.7,0.181456024955288
"W","Cold variable",-1.6,0.184456403490271
"W","Cold variable",-1.5,0.187413967286715
"W","Cold variable",-1.4,0.190328811356298
"W","Cold variable",-1.3,0.1932010307107
"W","Cold variable",-1.2,0.1960307203616
"W","Cold variable",-1.1,0.198817975320677
"W","Cold variable",-1,0.201562890599611
"W","Cold variable",-0.899999999999999,0.20426556121008
"W","Cold variable",-0.8,0.206926082163763
"W","Cold variable",-0.7,0.209544548472341
"W","Cold variable",-0.6,0.212121055147491
"W","Cold variable",-0.5,0.214655697200893
"W","Cold variable",-0.399999999999999,0.217148569644226
"W","Cold variable",-0.3,0.219599767489169
"W","Cold variable",-0.199999999999999,0.222009385747402
"W","Cold variable",-0.0999999999999996,0.224377519430603
"W","Cold variable",0,0.226704263550452
"W","Cold variable",0.100000000000001,0.228989713118628
"W","Cold variable",0.2,0.231233963146809
"W","Cold variable",0.300000000000001,0.233437108646676
"W","Cold variable",0.4,0.235599244629907
"W","Cold variable",0.5,0.237720466108181
"W","Cold variable",0.600000000000001,0.239800868093177
"W","Cold variable",0.7,0.241840545596575
"W","Cold variable",0.800000000000001,0.243839593630054
"W","Cold variable",0.9,0.245798107205292
"W","Cold variable",1,0.24771618133397
"W","Cold variable",1.1,0.249593911027765
"W","Cold variable",1.2,0.251431391298358
"W","Cold variable",1.3,0.253228717157427
"W","Cold variable",1.4,0.254985983616652
"W","Cold variable",1.5,0.256703285687711
"W","Cold variable",1.6,0.258380718382284
"W","Cold variable",1.7,0.26001837671205
"W","Cold variable",1.8,0.261616355688688
"W","Cold variable",1.9,0.263174750323877
"W","Cold variable",2,0.264693655629296
"W","Cold variable",2.1,0.266173166616625
"W","Cold variable",2.2,0.267613378297542
"W","Cold variable",2.3,0.269014385683727
"W","Cold variable",2.4,0.270376283786859
"W","Cold variable",2.5,0.271699167618617
"W","Cold variable",2.6,0.272967676368376
"W","Cold variable",2.7,0.274167204878921
"W","Cold variable",2.8,0.275298981642049
"W","Cold variable",2.9,0.276364235149555
"W","Cold variable",3,0.277364193893236
"W","Cold variable",3.1,0.278300086364885
"W","Cold variable",3.2,0.2791731410563
"W","Cold variable",3.3,0.279984586459276
"W","Cold variable",3.4,0.280735651065608
"W","Cold variable",3.5,0.281427563367093
"W","Cold variable",3.6,0.282061551855525
"W","Cold variable",3.7,0.282638845022701
"W","Cold variable",3.8,0.283160671360417
"W","Cold variable",3.9,0.283628259360467
"W","Cold variable",4,0.284042837514648
"W","Cold variable",4.1,0.284405634314755
"W","Cold variable",4.2,0.284717878252583
"W","Cold variable",4.3,0.28498079781993
"W","Cold variable",4.4,0.285195621508589
"W","Cold variable",4.5,0.285363577810358
"W","Cold variable",4.6,0.285485895217031
"W","Cold variable",4.7,0.285563802220405
"W","Cold variable",4.8,0.285598527312274
"W","Cold variable",4.9,0.285591298984435
"W","Cold variable",5,0.285543345728683
"W","Cold variable",5.1,0.285455896036814
"W","Cold variable",5.2,0.285330178400624
"W","Cold variable",5.3,0.285167421311907
"W","Cold variable",5.4,0.284968853262461
"W","Cold variable",5.5,0.284735702744081
"W","Cold variable",5.6,0.284469198248561
"W","Cold variable",5.7,0.284170568267699
"W","Cold variable",5.8,0.283841041293289
"W","Cold variable",5.9,0.283481845817128
"W","Cold variable",6,0.28309421033101
"W","Cold variable",6.1,0.282679363326732
"W","Cold variable",6.2,0.28223853329609
"W","Cold variable",6.3,0.281772948730878
"W","Cold variable",6.4,0.281283838122893
"W","Cold variable",6.5,0.28077242996393
"W","Cold variable",6.6,0.280239952745785
"W","Cold variable",6.7,0.279687634960254
"W","Cold variable",6.8,0.279116705099132
"W","Cold variable",6.9,0.278528391654215
"W","Cold variable",7,0.277923923117299
"W","Cold variable",7.1,0.277304527980179
"W","Cold variable",7.2,0.276671434734651
"W","Cold variable",7.3,0.276025871872511
"W","Cold variable",7.4,0.275369067885553
"W","Cold variable",7.5,0.274702251265575
"W","Cold variable",7.6,0.273993563424751
"W","Cold variable",7.7,0.273211765030203
"W","Cold variable",7.8,0.272359013456148
"W","Cold variable",7.9,0.271437466076805
"W","Cold variable",8,0.27044928026639
"W","Cold variable",8.1,0.269396613399122
"W","Cold variable",8.2,0.268281622849218
"W","Cold variable",8.3,0.267106465990896
"W","Cold variable",8.4,0.265873300198373
"W","Cold variable",8.5,0.264584282845866
"W","Cold variable",8.6,0.263241571307594
"W","Cold variable",8.7,0.261847322957773
"W","Cold variable",8.8,0.260403695170622
"W","Cold variable",8.9,0.258912845320358
"W","Cold variable",9,0.257376930781198
"W","Cold variable",9.1,0.25579810892736
"W","Cold variable",9.2,0.254178537133062
"W","Cold variable",9.3,0.252520372772521
"W","Cold variable",9.4,0.250825773219955
"W","Cold variable",9.5,0.249096895849582
"W","Cold variable",9.6,0.247335898035618
"W","Cold variable",9.7,0.245544937152281
"W","Cold variable",9.8,0.24372617057379
"W","Cold variable",9.9,0.241881755674361
"W","Cold variable",10,0.240013849828212
"W","Cold variable",10.1,0.238124610409561
"W","Cold variable",10.2,0.236216194792626
"W","Cold variable",10.3,0.234290760351623
"W","Cold variable",10.4,0.23235046446077
"W","Cold variable",10.5,0.230397464494286
"W","Cold variable",10.6,0.228433917826387
"W","Cold variable",10.7,0.226461981831291
"W","Cold variable",10.8,0.224483813883215
"W","Cold variable",10.9,0.222501571356378
"W","Cold variable",11,0.220517411624997
"W","Cold variable",11.1,0.218533492063289
"W","Cold variable",11.2,0.216551970045472
"W","Cold variable",11.3,0.214575002945763
"W","Cold variable",11.4,0.21260474813838
"W","Cold variable",11.5,0.210643362997541
"W","Cold variable",11.6,0.208693004897463
"W","Cold variable",11.7,0.206755831212364
"W","Cold variable",11.8,0.204833999316461
"W","Cold variable",11.9,0.202929666583972
"W","Cold variable",12,0.201044990389114
"W","Cold variable",12.1,0.199182128106106
"W","Cold variable",12.2,0.197343237109164
"W","Cold variable",12.3,0.195530474772505
"W","Cold variable",12.4,0.193745998470349
"W","Cold variable",12.5,0.191991965576912
"W","Cold variable",12.6,0.190198131588296
"W","Cold variable",12.7,0.188295826828114
"W","Cold variable",12.8,0.186289570911847
"W","Cold variable",12.9,0.184183883454977
"W","Cold variable",13,0.181983284072987
"W","Cold variable",13.1,0.179692292381357
"W","Cold variable",13.2,0.177315427995571
"W","Cold variable",13.3,0.17485721053111
"W","Cold variable",13.4,0.172322159603455
"W","Cold variable",13.5,0.16971479482809
"W","Cold variable",13.6,0.167039635820495
"W","Cold variable",13.7,0.164301202196154
"W","Cold variable",13.8,0.161504013570547
"W","Cold variable",13.9,0.158652589559156
"W","Cold variable",14,0.155751449777465
"W","Cold variable",14.1,0.152805113840954
"W","Cold variable",14.2,0.149818101365105
"W","Cold variable",14.3,0.146794931965401
"W","Cold variable",14.4,0.143740125257323
"W","Cold variable",14.5,0.140658200856354
"W","Cold variable",14.6,0.137553678377975
"W","Cold variable",14.7,0.134431077437668
"W","Cold variable",14.8,0.131294917650915
"W","Cold variable",14.9,0.128149718633198
"W","Cold variable",15,0.125
"W","Cold variable",15.1,0.121850281366801
"W","Cold variable",15.2,0.118705082349085
"W","Cold variable",15.3,0.115568922562332
"W","Cold variable",15.4,0.112446321622025
"W","Cold variable",15.5,0.109341799143646
"W","Cold variable",15.6,0.106259874742677
"W","Cold variable",15.7,0.103205068034599
"W","Cold variable",15.8,0.100181898634895
"W","Cold variable",15.9,0.0971948861590464
"W","Cold variable",16,0.0942485502225354
"W","Cold variable",16.1,0.0913474104408436
"W","Cold variable",16.2,0.0884959864294533
"W","Cold variable",16.3,0.0856987978038464
"W","Cold variable",16.4,0.0829603641795046
"W","Cold variable",16.5,0.0802852051719101
"W","Cold variable",16.6,0.0776778403965447
"W","Cold variable",16.7,0.0751427894688904
"W","Cold variable",16.8,0.0726845720044291
"W","Cold variable",16.9,0.0703077076186428
"W","Cold variable",17,0.0680167159270134
"W","Cold variable",17.1,0.0658161165450229
"W","Cold variable",17.2,0.0637104290881531
"W","Cold variable",17.3,0.0617041731718861
"W","Cold variable",17.4,0.0598018684117038
"W","Cold variable",17.5,0.0580080344230881
"W","Cold variable",17.6,0.0562621288496939
"W","Cold variable",17.7,0.0545015462771255
"W","Cold variable",17.8,0.0527277117337891
"W","Cold variable",17.9,0.0509420502480907
"W","Cold variable",18,0.0491459868484367
"W","Cold variable",18.1,0.0473409465632331
"W","Cold variable",18.2,0.045528354420886
"W","Cold variable",18.3,0.0437096354498018
"W","Cold variable",18.4,0.0418862146783864
"W","Cold variable",18.5,0.0400595171350461
"W","Cold variable",18.6,0.0382309678481869
"W","Cold variable",18.7,0.0364019918462151
"W","Cold variable",18.8,0.0345740141575369
"W","Cold variable",18.9,0.0327484598105583
"W","Cold variable",19,0.0309267538336856
"W","Cold variable",19.1,0.0291103212553248
"W","Cold variable",19.2,0.0273005871038821
"W","Cold variable",19.3,0.0254989764077638
"W","Cold variable",19.4,0.0237069141953759
"W","Cold variable",19.5,0.0219258254951247
"W","Cold variable",19.6,0.0201571353354161
"W","Cold variable",19.7,0.0184022687446565
"W","Cold variable",19.8,0.016662650751252
"W","Cold variable",19.9,0.0149397063836086
"W","Cold variable",20,0.0132348606701327
"W","Cold variable",20.1,0.0115495386392303
"W","Cold variable",20.2,0.00988516531930757
"W","Cold variable",20.3,0.00824316573877075
"W","Cold variable",20.4,0.00662496492602588
"W","Cold variable",20.5,0.00503198790947921
"W","Cold variable",20.6,0.00346565971753679
"W","Cold variable",20.7,0.00192740537860485
"W","Cold variable",20.8,0.000418649921089585
"W","Cold variable",20.9,0
"W","Cold variable",21,0
"W","Cold variable",21.1,0
"W","Cold variable",21.2,0
"W","Cold variable",21.3,0
"W","Cold variable",21.4,0
"W","Cold variable",21.5,0
"W","Cold variable",21.6,0
"W","Cold variable",21.7,0
"W","Cold variable",21.8,0
"W","Cold variable",21.9,0
"W","Cold variable",22,0
"W","Cold variable",22.1,0
"W","Cold variable",22.2,0
"W","Cold variable",22.3,0
"W","Cold variable",22.4,0
"W","Cold variable",22.5,0
"W","Cold variable",22.6,0
"W","Cold variable",22.7,0
"W","Cold variable",22.8,0
"W","Cold variable",22.9,0
"W","Cold variable",23,0
"W","Cold variable",23.1,0
"W","Cold variable",23.2,0
"W","Cold variable",23.3,0
"W","Cold variable",23.4,0
"W","Cold variable",23.5,0
"W","Cold variable",23.6,0
"W","Cold variable",23.7,0
"W","Cold variable",23.8,0
"W","Cold variable",23.9,0
"W","Cold variable",24,0
"W","Cold variable",24.1,0
"W","Cold variable",24.2,0
"W","Cold variable",24.3,0
"W","Cold variable",24.4,0
"W","Cold variable",24.5,0
"W","Cold variable",24.6,0
"W","Cold variable",24.7,0
"W","Cold variable",24.8,0
"W","Cold variable",24.9,0
"W","Cold variable",25,0
"W","Cold variable",25.1,0
"W","Cold variable",25.2,0
"W","Cold variable",25.3,0
"W","Cold variable",25.4,0
"W","Cold variable",25.5,0
"W","Cold variable",25.6,0
"W","Cold variable",25.7,0
"W","Cold variable",25.8,0
"W","Cold variable",25.9,0
"W","Cold variable",26,0
"W","Cold variable",26.1,0
"W","Cold variable",26.2,0
"W","Cold variable",26.3,0
"W","Cold variable",26.4,0
"W","Cold variable",26.5,0
"W","Cold variable",26.6,0
"W","Cold variable",26.7,0
"W","Cold variable",26.8,0
"W","Cold variable",26.9,0
"W","Cold variable",27,0
"W","Cold variable",27.1,0
"W","Cold variable",27.2,0
"W","Cold variable",27.3,0
"W","Cold variable",27.4,0
"W","Cold variable",27.5,0
"W","Cold variable",27.6,0
"W","Cold variable",27.7,0
"W","Cold variable",27.8,0
"W","Cold variable",27.9,0
"W","Cold variable",28,0
"W","Cold variable",28.1,0
"W","Cold variable",28.2,0
"W","Cold variable",28.3,0
"W","Cold variable",28.4,0
"W","Cold variable",28.5,0
"W","Cold variable",28.6,0
"W","Cold variable",28.7,0
"W","Cold variable",28.8,0
"W","Cold variable",28.9,0
"W","Cold variable",29,0
"W","Cold variable",29.1,0
"W","Cold variable",29.2,0
"W","Cold variable",29.3,0
"W","Cold variable",29.4,0
"W","Cold variable",29.5,0
"W","Cold variable",29.6,0
"W","Cold variable",29.7,0
"W","Cold variable",29.8,0
"W","Cold variable",29.9,0
"W","Cold variable",30,0
"W","Cold variable",30.1,0
"W","Cold variable",30.2,0
"W","Cold variable",30.3,0
"W","Cold variable",30.4,0
"W","Cold variable",30.5,0
"W","Cold variable",30.6,0
"W","Cold variable",30.7,0
"W","Cold variable",30.8,0
"W","Cold variable",30.9,0
"W","Cold variable",31,0
"W","Cold variable",31.1,0
"W","Cold variable",31.2,0
"W","Cold variable",31.3,0
"W","Cold variable",31.4,0
"W","Cold variable",31.5,0
"W","Cold variable",31.6,0
"W","Cold variable",31.7,0
"W","Cold variable",31.8,0
"W","Cold variable",31.9,0
"W","Cold variable",32,0
"W","Cold variable",32.1,0
"W","Cold variable",32.2,0
"W","Cold variable",32.3,0
"W","Cold variable",32.4,0
"W","Cold variable",32.5,0
"W","Cold variable",32.6,0
"W","Cold variable",32.7,0
"W","Cold variable",32.8,0
"W","Cold variable",32.9,0
"W","Cold variable",33,0
"W","Cold variable",33.1,0
"W","Cold variable",33.2,0
"W","Cold variable",33.3,0
"W","Cold variable",33.4,0
"W","Cold variable",33.5,0
"W","Cold variable",33.6,0
"W","Cold variable",33.7,0
"W","Cold variable",33.8,0
"W","Cold variable",33.9,0
"W","Cold variable",34,0
"W","Cold variable",34.1,0
